lead_time,choice,annotator,updated_at,created_at,image,id,annotation_id
1.139,No-Food,1,2023-04-13T14:38:55.649012Z,2023-04-13T14:38:55.649012Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C382473.jpg,623,679
1.089,No-Food,1,2023-04-13T14:34:45.884217Z,2023-04-13T14:34:45.884217Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3934143.jpg,624,560
1.067,Food,1,2023-04-13T14:36:43.577222Z,2023-04-13T14:36:43.577222Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C3983982.jpg,625,606
0.995,No-Food,1,2023-04-13T14:39:18.428958Z,2023-04-13T14:39:18.427961Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4028821.jpg,626,687
0.972,Food,1,2023-04-13T14:39:24.315851Z,2023-04-13T14:39:24.315851Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4077852.jpg,627,691
1.24,No-Food,1,2023-04-13T14:39:59.024676Z,2023-04-13T14:39:59.024676Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4080877.jpg,628,709
1.087,Food,1,2023-04-13T14:40:38.163114Z,2023-04-13T14:40:38.163114Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4083168.jpg,629,732
0.911,Food,1,2023-04-13T14:37:25.556485Z,2023-04-13T14:37:25.556485Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4103814.jpg,630,624
1.144,No-Food,1,2023-04-13T14:35:11.531740Z,2023-04-13T14:35:11.531740Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4113246.jpg,631,574
1.162,No-Food,1,2023-04-13T14:34:49.245912Z,2023-04-13T14:34:49.245912Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4113397.jpg,632,562
0.959,Food,1,2023-04-13T14:38:03.957544Z,2023-04-13T14:38:03.957544Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C411663.jpg,633,649
2.224,Food,1,2023-04-13T14:35:19.250911Z,2023-04-13T14:35:19.250911Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C411880.jpg,634,577
1.106,No-Food,1,2023-04-13T14:35:43.188771Z,2023-04-13T14:35:43.188771Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C415049.jpg,635,585
1.044,Food,1,2023-04-13T14:38:38.629917Z,2023-04-13T14:38:38.629917Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4154286.jpg,636,669
1.588,Food,1,2023-04-13T14:37:44.892162Z,2023-04-13T14:37:44.892162Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4160712.jpg,637,636
1.039,No-Food,1,2023-04-13T14:39:27.221949Z,2023-04-13T14:39:27.221949Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4182284.jpg,638,693
1.523,Food,1,2023-04-13T14:37:19.855588Z,2023-04-13T14:37:19.855588Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4191501.jpg,639,620
1.061,No-Food,1,2023-04-13T14:35:47.971726Z,2023-04-13T14:35:47.971726Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C421623.jpg,640,587
8.937,Food,1,2023-04-13T14:34:16.572459Z,2023-04-13T14:34:16.572459Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4217392.jpg,641,545
0.918,Food,1,2023-04-13T14:37:50.442848Z,2023-04-13T14:37:50.442848Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C426425.jpg,642,640
1.273,Food,1,2023-04-13T14:40:10.342612Z,2023-04-13T14:40:10.342612Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4292941.jpg,643,716
1.609,No-Food,1,2023-04-13T14:37:40.305757Z,2023-04-13T14:37:40.305757Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4381745.jpg,644,634
1.165,No-Food,1,2023-04-13T14:36:12.658267Z,2023-04-13T14:36:12.658267Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C440179.jpg,645,591
1.573,No-Food,1,2023-04-13T14:36:56.153399Z,2023-04-13T14:36:56.153399Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4404139.jpg,646,611
1.196,Food,1,2023-04-13T14:38:33.935845Z,2023-04-13T14:38:33.935845Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4466396.jpg,647,666
1.004,Food,1,2023-04-13T14:33:55.654576Z,2023-04-13T14:33:55.654576Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4505730.jpg,648,537
1.045,No-Food,1,2023-04-13T14:39:54.167359Z,2023-04-13T14:39:54.167359Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4568607.jpg,649,706
1.522,No-Food,1,2023-04-13T14:38:43.588194Z,2023-04-13T14:38:43.588194Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4586741.jpg,650,672
1.328,Food,1,2023-04-13T14:38:20.305125Z,2023-04-13T14:38:20.305125Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4587701.jpg,651,658
1.088,Food,1,2023-04-13T14:39:55.858454Z,2023-04-13T14:39:55.858454Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4593491.jpg,652,707
1.176,Food,1,2023-04-13T14:34:35.916311Z,2023-04-13T14:34:35.916311Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4597556.jpg,653,555
1.355,No-Food,1,2023-04-13T14:34:37.694808Z,2023-04-13T14:34:37.694808Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4602329.jpg,654,556
1.095,Food,1,2023-04-13T14:39:30.563049Z,2023-04-13T14:39:30.563049Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4618895.jpg,655,695
1.152,No-Food,1,2023-04-13T14:38:58.779569Z,2023-04-13T14:38:58.779569Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4619244.jpg,656,681
1.074,No-Food,1,2023-04-13T14:39:31.905798Z,2023-04-13T14:39:31.905798Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4626004.jpg,657,696
0.923,No-Food,1,2023-04-13T14:37:29.333649Z,2023-04-13T14:37:29.333649Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C462771.jpg,658,627
1.403,No-Food,1,2023-04-13T14:37:05.091055Z,2023-04-13T14:37:05.091055Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C463980.jpg,659,613
2.977,Food,1,2023-04-13T14:35:51.505310Z,2023-04-13T14:35:51.505310Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4643794.jpg,660,588
1.37,No-Food,1,2023-04-13T14:36:33.817294Z,2023-04-13T14:36:33.817294Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C464649.jpg,661,602
1.289,Food,1,2023-04-13T14:40:40.076711Z,2023-04-13T14:40:40.075714Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4660501.jpg,662,733
1.211,Food,1,2023-04-13T14:37:13.324311Z,2023-04-13T14:37:13.324311Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4668643.jpg,663,616
0.921,Food,1,2023-04-13T14:37:51.617787Z,2023-04-13T14:37:51.617787Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4672650.jpg,664,641
0.844,No-Food,1,2023-04-13T14:40:14.187332Z,2023-04-13T14:40:14.187332Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4680559.jpg,665,719
0.995,Food,1,2023-04-13T14:39:28.834034Z,2023-04-13T14:39:28.834034Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4781216.jpg,666,694
1.84,Food,1,2023-04-13T14:34:33.986680Z,2023-04-13T14:34:33.986680Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4811970.jpg,667,554
1.023,Food,1,2023-04-13T14:38:41.465137Z,2023-04-13T14:38:41.465137Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C482408.jpg,668,671
1.857,Food,1,2023-04-13T14:36:48.938371Z,2023-04-13T14:36:48.938371Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4825883.jpg,669,608
1.05,Food,1,2023-04-13T14:40:18.687974Z,2023-04-13T14:40:18.687974Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4830303.jpg,670,722
17.161,Food,1,2023-04-13T14:33:48.693187Z,2023-04-13T14:33:48.693187Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4873918.jpg,671,534
1.002,Food,1,2023-04-13T14:35:04.266689Z,2023-04-13T14:35:04.266689Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C489630.jpg,672,570
1.021,Food,1,2023-04-13T14:36:26.561850Z,2023-04-13T14:36:26.561850Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4919491.jpg,673,599
1.092,No-Food,1,2023-04-13T14:34:59.639413Z,2023-04-13T14:34:59.639413Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C494351.jpg,674,568
1.423,Food,1,2023-04-13T14:36:42.060403Z,2023-04-13T14:36:42.060403Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4972041.jpg,675,605
1.079,No-Food,1,2023-04-13T14:34:51.059092Z,2023-04-13T14:34:51.059092Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C500329.jpg,676,563
0.91,Food,1,2023-04-13T14:36:14.220517Z,2023-04-13T14:36:14.220517Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5060712.jpg,677,592
1.021,Food,1,2023-04-13T14:35:06.046971Z,2023-04-13T14:35:06.046971Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5066965.jpg,678,571
2.762,Food,1,2023-04-13T14:39:48.241735Z,2023-04-13T14:39:48.241735Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5069691.jpg,679,702
0.957,Food,1,2023-04-13T14:40:17.048866Z,2023-04-13T14:40:17.048866Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5069876.jpg,680,721
2.736,No-Food,1,2023-04-13T14:36:53.990615Z,2023-04-13T14:36:53.990615Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5146410.jpg,681,610
1.399,Food,1,2023-04-13T14:33:50.592087Z,2023-04-13T14:33:50.592087Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5159061.jpg,682,535
2.342,Food,1,2023-04-13T14:35:16.597307Z,2023-04-13T14:35:16.597307Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C518199.jpg,683,576
10.777,Food,1,2023-04-13T14:36:02.834929Z,2023-04-13T14:36:02.834929Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5196878.jpg,684,589
1.309,Food,1,2023-04-13T14:34:21.937598Z,2023-04-13T14:34:21.937598Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C520060.jpg,685,548
1.641,No-Food,1,2023-04-13T14:38:23.728812Z,2023-04-13T14:38:23.728812Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5284521.jpg,686,660
0.903,Food,1,2023-04-13T14:37:16.417005Z,2023-04-13T14:37:16.417005Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5287481.jpg,687,618
1.327,Food,1,2023-04-13T14:33:57.422841Z,2023-04-13T14:33:57.422841Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5297157.jpg,688,538
1.26,No-Food,1,2023-04-13T14:34:03.895280Z,2023-04-13T14:34:03.895280Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5299105.jpg,689,542
1.283,Food,1,2023-04-13T14:34:58.088290Z,2023-04-13T14:34:58.088290Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5299609.jpg,690,567
1.002,Food,1,2023-04-13T14:40:15.803897Z,2023-04-13T14:40:15.803897Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5303714.jpg,691,720
0.996,No-Food,1,2023-04-13T14:38:27.128743Z,2023-04-13T14:38:27.128743Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5307472.jpg,692,662
3.918,No-Food,1,2023-04-13T14:37:09.268862Z,2023-04-13T14:37:09.268862Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5313591.jpg,693,614
0.937,Food,1,2023-04-13T14:37:22.645253Z,2023-04-13T14:37:22.645253Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5314028.jpg,694,622
0.974,Food,1,2023-04-13T14:38:30.581029Z,2023-04-13T14:38:30.581029Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5317815.jpg,695,664
1.013,Food,1,2023-04-13T14:37:32.150264Z,2023-04-13T14:37:32.150264Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5328679.jpg,696,629
0.974,Food,1,2023-04-13T14:37:30.879179Z,2023-04-13T14:37:30.879179Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5345290.jpg,697,628
2.142,Food,1,2023-04-13T14:39:37.310197Z,2023-04-13T14:39:37.310197Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5349259.jpg,698,698
0.788,Food,1,2023-04-13T14:40:13.055017Z,2023-04-13T14:40:13.055017Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5380102.jpg,699,718
1.228,Food,1,2023-04-13T14:37:35.476609Z,2023-04-13T14:37:35.476609Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5403418.jpg,700,631
1.273,No-Food,1,2023-04-13T14:39:15.507482Z,2023-04-13T14:39:15.507482Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5418961.jpg,701,685
2.026,No-Food,1,2023-04-13T14:40:28.442783Z,2023-04-13T14:40:28.442783Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5427243.jpg,702,726
7.602,Food,1,2023-04-13T14:36:11.023490Z,2023-04-13T14:36:11.023490Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5481784.jpg,703,590
1.091,Food,1,2023-04-13T14:38:57.012370Z,2023-04-13T14:38:57.012370Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5489825.jpg,704,680
1.314,Food,1,2023-04-13T14:38:29.033800Z,2023-04-13T14:38:29.033800Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5499519.jpg,705,663
0.926,Food,1,2023-04-13T14:38:53.896440Z,2023-04-13T14:38:53.896440Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5517236.jpg,706,678
1.145,No-Food,1,2023-04-13T14:35:21.205789Z,2023-04-13T14:35:21.205789Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5529042.jpg,707,578
1.087,Food,1,2023-04-13T14:37:53.275887Z,2023-04-13T14:37:53.275887Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5531025.jpg,708,642
2.013,No-Food,1,2023-04-13T14:35:25.362785Z,2023-04-13T14:35:25.362785Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5590153.jpg,709,580
2.56,No-Food,1,2023-04-13T14:33:53.893205Z,2023-04-13T14:33:53.893205Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5601773.jpg,710,536
1.226,Food,1,2023-04-13T14:34:18.286508Z,2023-04-13T14:34:18.286508Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5612609.jpg,711,546
1.509,No-Food,1,2023-04-13T14:38:49.325398Z,2023-04-13T14:38:49.325398Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5627616.jpg,712,675
1.194,Food,1,2023-04-13T14:38:45.379871Z,2023-04-13T14:38:45.379871Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5632544.jpg,713,673
1.197,Food,1,2023-04-13T14:38:37.008130Z,2023-04-13T14:38:37.008130Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C649429.jpg,714,668
3.96,No-Food,1,2023-04-13T14:39:05.696084Z,2023-04-13T14:39:05.696084Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C658327.jpg,715,683
1.075,No-Food,1,2023-04-13T14:40:20.357148Z,2023-04-13T14:40:20.357148Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C697733.jpg,716,723
1.089,No-Food,1,2023-04-13T14:38:15.557773Z,2023-04-13T14:38:15.557773Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C712741.jpg,717,656
2.359,Food,1,2023-04-13T14:34:44.348340Z,2023-04-13T14:34:44.347373Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C736155.jpg,718,559
1.013,Food,1,2023-04-13T14:38:13.878733Z,2023-04-13T14:38:13.878733Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C759378.jpg,719,655
0.861,Food,1,2023-04-13T14:37:28.158133Z,2023-04-13T14:37:28.158133Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C762324.jpg,720,626
3.79,No-Food,1,2023-04-13T14:40:26.132662Z,2023-04-13T14:40:26.132662Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C762989.jpg,721,725
0.992,Food,1,2023-04-13T14:34:00.533913Z,2023-04-13T14:34:00.533913Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C768267.jpg,722,540
1.102,No-Food,1,2023-04-13T14:37:18.083822Z,2023-04-13T14:37:18.083822Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C770609.jpg,723,619
1.588,No-Food,1,2023-04-13T14:38:47.244082Z,2023-04-13T14:38:47.244082Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C780822.jpg,724,674
1.268,Food,1,2023-04-13T14:40:36.795634Z,2023-04-13T14:40:36.795634Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C785060.jpg,725,731
0.954,Food,1,2023-04-13T14:39:45.207879Z,2023-04-13T14:39:45.207879Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C795990.jpg,726,701
1.073,No-Food,1,2023-04-13T14:39:16.848757Z,2023-04-13T14:39:16.848757Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C803591.jpg,727,686
0.964,Food,1,2023-04-13T14:39:23.064328Z,2023-04-13T14:39:23.064328Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C809817.jpg,728,690
1.143,Food,1,2023-04-13T14:53:38.543552Z,2023-04-13T14:53:38.543552Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1000493.jpg,729,995
1.259,No-Food,1,2023-04-13T14:47:53.253957Z,2023-04-13T14:47:53.253957Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1005582.jpg,730,828
1.089,Food,1,2023-04-13T14:48:49.844324Z,2023-04-13T14:48:49.844324Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1010756.jpg,731,855
1.736,No-Food,1,2023-04-13T14:44:54.585421Z,2023-04-13T14:44:54.585421Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1015115.jpg,732,756
1.106,Food,1,2023-04-13T14:47:37.176780Z,2023-04-13T14:47:37.176780Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1022964.jpg,733,820
1.13,No-Food,1,2023-04-13T14:45:45.901523Z,2023-04-13T14:45:45.901523Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1027981.jpg,734,774
1.776,No-Food,1,2023-04-13T14:48:02.168803Z,2023-04-13T14:48:02.168803Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1032544.jpg,735,831
1.212,Food,1,2023-04-13T14:50:13.198006Z,2023-04-13T14:50:13.198006Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1035458.jpg,736,896
1.008,Food,1,2023-04-13T14:48:51.637410Z,2023-04-13T14:48:51.637410Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1036617.jpg,737,856
0.964,Food,1,2023-04-13T14:46:22.032678Z,2023-04-13T14:46:22.032678Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1037039.jpg,738,790
1.456,No-Food,1,2023-04-13T14:48:32.754387Z,2023-04-13T14:48:32.754387Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1040879.jpg,739,847
1.725,Food,1,2023-04-13T14:52:27.309016Z,2023-04-13T14:52:27.309016Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1045750.jpg,740,961
1.739,Food,1,2023-04-13T14:47:59.607109Z,2023-04-13T14:47:59.607109Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1050457.jpg,741,830
1.307,Food,1,2023-04-13T14:53:02.015181Z,2023-04-13T14:53:02.015181Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1051786.jpg,742,977
1.146,Food,1,2023-04-13T14:52:07.315932Z,2023-04-13T14:52:07.315932Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1052938.jpg,743,951
1.078,Food,1,2023-04-13T14:45:51.756115Z,2023-04-13T14:45:51.756115Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1053737.jpg,744,777
0.887,Food,1,2023-04-13T14:49:12.965187Z,2023-04-13T14:49:12.965187Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1074301.jpg,745,867
1.17,Food,1,2023-04-13T14:47:33.778393Z,2023-04-13T14:47:33.778393Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1079808.jpg,746,818
0.99,Food,1,2023-04-13T14:52:11.379689Z,2023-04-13T14:52:11.379689Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1110224.jpg,747,953
1.025,Food,1,2023-04-13T14:46:05.895138Z,2023-04-13T14:46:05.895138Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1122593.jpg,748,783
0.982,Food,1,2023-04-13T14:52:45.880895Z,2023-04-13T14:52:45.880895Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1150547.jpg,749,971
0.975,Food,1,2023-04-13T14:54:14.122651Z,2023-04-13T14:54:14.122651Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1152243.jpg,750,1013
1.144,No-Food,1,2023-04-13T14:54:00.166810Z,2023-04-13T14:54:00.166810Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1156700.jpg,751,1006
1.106,Food,1,2023-04-13T14:48:13.750971Z,2023-04-13T14:48:13.750971Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1159441.jpg,752,837
0.977,Food,1,2023-04-13T14:44:57.829235Z,2023-04-13T14:44:57.829235Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1163931.jpg,753,758
1.432,Food,1,2023-04-13T14:49:50.849805Z,2023-04-13T14:49:50.849805Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1166301.jpg,754,883
0.979,Food,1,2023-04-13T14:54:01.769804Z,2023-04-13T14:54:01.769804Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1168808.jpg,755,1007
1.439,Food,1,2023-04-13T14:50:43.443776Z,2023-04-13T14:50:43.443776Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1172320.jpg,756,912
1.504,No-Food,1,2023-04-13T14:52:19.197792Z,2023-04-13T14:52:19.197792Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1175056.jpg,757,957
1.047,No-Food,1,2023-04-13T14:52:36.748136Z,2023-04-13T14:52:36.748136Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1183352.jpg,758,966
